% inputNoiseProbability: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -8 '

@ATTRIBUTE x1	{a, b, c, d}
@ATTRIBUTE x2	{a, b, c, d}
@ATTRIBUTE x3	{a, b, c, d}
@ATTRIBUTE class1	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class2	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class3	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class4	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class5	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class6	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class7	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class8	{e, f, g, h, i, j, k, l}

@DATA
b,c,c,g,e,e,h,g,i,e,f
a,b,b,i,l,j,g,f,h,e,h
a,d,b,g,j,e,k,l,j,k,j
b,a,b,h,h,e,k,f,h,e,i
d,c,a,h,h,e,k,f,h,e,i
d,c,c,l,l,j,h,j,e,h,g
c,d,c,l,l,j,h,j,e,h,h
b,b,b,h,h,e,k,f,h,e,i
b,d,b,h,j,e,k,l,j,k,j
b,a,a,g,h,i,h,f,i,k,l
c,a,b,h,h,l,k,f,h,e,i
b,a,a,l,e,f,j,l,i,h,l
b,c,d,e,e,e,h,g,i,e,f
a,a,c,e,g,i,l,h,i,k,h
b,a,d,e,g,i,l,g,i,k,g
c,b,b,l,l,j,h,j,e,h,h
b,a,d,e,g,i,l,g,i,k,g
b,b,a,f,e,e,i,h,i,e,g
c,b,b,l,l,j,h,j,e,g,h
b,c,c,f,e,e,h,g,i,e,f
b,d,d,l,e,f,j,l,i,h,l
d,c,b,g,e,e,i,g,i,e,f
b,a,d,l,e,f,i,l,i,h,l
b,d,d,e,g,g,k,e,k,l,k
b,b,a,f,e,e,h,g,i,e,f
b,b,a,f,e,e,h,g,i,e,f
d,c,c,f,l,e,h,g,i,e,f
a,a,b,i,l,j,g,f,h,f,h
c,a,b,h,h,e,k,f,h,e,i
d,c,b,f,e,e,h,g,i,f,e
b,c,c,f,e,l,h,g,i,e,f
d,d,c,h,j,e,k,l,j,k,j
d,b,a,h,f,j,i,e,k,i,k
c,b,b,l,k,j,h,j,e,h,h
d,c,a,k,h,f,i,k,h,g,i
d,c,b,f,e,e,h,g,i,e,f
d,b,a,f,g,j,e,j,e,l,j
b,c,c,f,e,e,h,g,j,e,g
b,d,b,h,j,e,k,l,i,k,k
b,c,b,f,e,e,h,g,i,e,f
b,c,c,e,g,g,k,e,k,k,k
b,a,b,h,j,f,k,l,i,k,k
b,a,b,h,h,e,k,f,i,e,h
c,b,b,l,k,j,h,k,e,h,h
d,d,b,i,f,k,e,h,l,f,j
d,c,b,f,e,e,i,g,i,l,f
a,c,c,f,e,e,h,f,i,e,f
b,d,b,h,j,e,k,l,j,j,j
c,c,a,h,h,e,k,f,h,e,i
c,a,b,e,g,g,k,e,k,k,k
d,c,b,l,l,i,h,j,e,h,h
b,c,c,e,g,g,k,e,k,k,k
c,a,b,h,h,e,k,f,h,e,i
d,b,a,h,h,e,k,f,h,e,i
d,c,a,f,e,e,h,g,i,e,f
b,c,c,f,e,e,i,g,i,e,f
c,a,a,h,h,e,k,f,h,e,i
b,a,d,e,g,i,l,g,i,k,g
d,c,b,f,e,e,h,f,i,e,f
a,b,b,i,l,j,g,f,h,e,h
b,c,c,f,i,h,f,e,l,j,l
a,b,b,i,l,i,g,f,h,e,h
b,a,b,h,h,e,k,g,h,e,i
b,a,a,g,h,i,h,f,i,k,l
d,c,a,f,e,e,h,g,i,e,f
c,c,a,h,h,e,k,f,h,e,i
b,b,a,g,e,e,h,g,i,e,f
c,d,b,i,l,j,g,f,h,e,h
b,c,c,f,e,l,g,g,i,e,f
b,c,c,f,i,h,f,e,l,k,l
c,d,b,h,j,e,k,l,j,k,i
d,c,a,f,e,e,h,g,i,e,f
c,c,a,h,h,l,l,f,g,e,j
a,a,b,i,l,j,g,f,i,l,h
b,a,d,e,f,i,l,g,i,k,g
a,c,c,e,g,g,k,e,k,k,k
c,d,b,i,e,k,e,h,l,e,j
d,c,b,f,e,e,g,f,i,e,f
d,d,b,h,j,e,k,k,j,l,j
d,c,b,f,e,e,h,g,i,e,e
d,c,b,f,e,e,h,g,i,e,f
d,d,b,h,i,e,k,k,j,k,j
b,d,b,h,j,e,k,l,j,k,j
b,b,a,f,e,e,h,g,i,e,f
b,a,a,g,h,i,h,f,i,k,l
c,c,d,h,h,e,k,f,h,e,i
c,d,b,h,h,e,k,f,h,e,i
b,c,c,e,g,g,k,f,k,k,k
b,a,d,l,e,f,i,l,i,h,e
d,d,b,i,e,j,e,g,l,e,j
d,d,b,i,e,k,e,h,e,e,j
d,c,b,f,f,l,h,g,i,e,f
b,a,d,l,e,g,j,k,i,h,k
c,a,b,g,h,e,k,f,h,e,i
d,d,b,h,j,e,k,l,j,k,j
d,c,b,g,e,l,h,g,i,e,e
d,c,a,f,e,e,h,g,i,e,f
d,d,b,i,e,k,e,h,l,e,j
b,a,d,e,g,i,l,g,i,k,g
d,d,b,i,e,k,e,h,l,e,j
c,d,c,l,l,k,h,j,e,h,h
c,d,c,l,l,j,h,j,l,h,h
d,b,a,g,g,j,e,i,e,k,j
b,c,c,f,e,e,h,f,i,e,f
a,a,b,i,l,i,g,f,h,e,h
d,c,a,f,e,e,h,g,i,e,f
b,b,d,e,g,i,l,g,i,k,h
d,c,a,f,e,e,h,g,i,e,f
c,a,a,g,h,i,h,f,i,k,l
c,c,a,h,h,e,k,f,h,e,i
d,c,a,f,i,h,f,e,l,j,l
b,a,a,g,h,i,h,f,i,k,l
d,d,c,e,e,e,h,g,i,e,f
c,a,b,e,g,g,k,e,k,k,l
b,a,b,h,h,e,k,f,h,e,i
c,a,b,e,e,j,h,j,e,h,h
a,b,b,i,l,j,g,f,h,e,h
b,d,b,h,j,e,k,l,j,k,j
b,a,a,g,h,i,h,f,i,k,l
c,b,b,l,l,j,h,j,e,h,h
b,a,a,h,h,i,h,f,i,k,l
b,a,d,l,e,f,j,e,i,h,l
b,a,a,g,h,i,i,f,i,k,l
c,d,c,l,l,j,h,j,e,h,h
a,d,b,h,j,e,k,l,j,k,j
b,d,b,h,j,f,k,l,j,k,j
b,b,a,f,e,e,h,g,i,e,g
b,a,d,l,e,f,j,l,i,h,l
b,b,a,f,e,l,i,h,i,e,f
d,b,a,g,g,j,e,i,e,l,j
c,b,a,e,l,j,h,j,e,h,h
d,b,a,h,h,e,k,f,h,e,i
b,a,d,l,e,f,j,l,i,h,l
b,a,b,h,h,e,k,f,h,e,i
d,b,a,h,h,l,k,f,h,e,i
d,d,b,h,j,e,l,l,i,k,j
c,a,d,l,e,f,j,l,i,h,l
d,b,a,i,f,j,i,e,k,i,k
b,c,c,f,i,h,f,e,l,j,l
c,c,a,l,e,f,j,l,i,h,l
b,a,a,g,h,i,h,f,i,l,l
c,b,b,l,k,j,h,k,e,h,h
b,a,d,l,e,e,i,l,i,h,e
d,b,a,f,g,j,e,i,e,l,j
d,c,b,f,e,e,h,g,h,e,f
b,c,c,f,i,h,f,e,l,j,l
d,a,b,h,e,k,e,h,l,e,j
b,a,b,h,h,f,k,g,h,e,i
d,c,a,f,f,e,h,g,i,e,f
b,b,a,f,e,e,h,g,i,l,f
b,a,b,h,j,f,k,l,j,j,j
b,b,d,e,h,i,l,g,i,k,g
d,d,b,i,l,k,e,h,l,e,j
b,a,b,h,h,e,k,f,g,e,i
d,d,b,h,j,e,k,l,j,k,j
a,b,b,i,l,k,g,f,h,e,h
d,d,b,h,j,e,k,l,k,k,j
b,d,a,g,h,i,h,f,i,k,l
c,b,b,l,l,k,h,k,e,h,h
d,a,b,e,g,g,k,e,k,k,k
b,a,b,h,h,e,k,e,i,e,i
a,b,b,i,l,j,f,f,h,e,h
c,c,a,h,g,f,k,f,h,e,j
c,a,d,k,e,f,j,l,i,h,l
b,b,a,f,e,e,h,g,h,e,f
d,d,c,i,e,k,e,h,l,e,j
c,c,a,h,h,e,k,f,h,e,i
b,a,b,h,h,e,k,f,h,e,i
a,c,a,f,e,e,g,g,i,e,e
c,c,c,f,e,e,h,g,i,e,f
d,c,b,h,j,e,k,l,j,k,j
a,a,a,g,h,i,h,f,i,k,l
c,b,b,l,k,j,h,j,e,h,h
d,c,a,k,h,g,i,k,h,g,i
b,a,a,g,h,h,h,f,i,k,l
d,d,b,i,e,k,e,h,l,e,i
d,c,a,f,e,e,h,g,i,e,f
b,a,a,h,j,e,k,e,j,k,j
b,d,b,h,j,e,k,l,j,k,j
b,a,d,e,g,i,l,g,i,k,g
d,c,a,f,e,e,h,g,i,e,f
d,c,a,f,e,e,h,g,h,e,f
b,a,d,g,h,i,h,f,i,k,l
c,c,a,h,h,e,k,f,h,e,i

